review_id,comment,score,reference_label,title,department,class_name
18233,"While overall it's a pretty top, there were a few surprises. the biggest one not listed is that the bottom has a thin elastic band! without it, the top would be wide, longer and flow. in the picture to get it to the length shown, the elastic is pulled up toward the waist. which could work for some, as you can adjust the length into a tucked in look. it could be cut off, and sewn, making a normal flowy top. i am a normal size 6 and the shoulders are off, and the sleeve length is long with elastic",4,positive,,Tops,Blouses
16707,"Note: if you have a large chest, the seams hit in an unflattering spot. nice shirt, just not great for the price.",3,neutral,For the price...just ok,Tops,Knits
6203,"I've been looking for a great long, loose, versatile vest for some time, and this is just about perfect. it's slightly heavier than i would have preferred (i'm in a warm climate), but it excels in every other way. it looks so much better on than it does on the hanger, and can be dressed up or down. definitely a steal on sale!",5,positive,A simple staple,Tops,Sweaters
8597,"Tried this is my normal 4, and it fits exactly as shown. i can see how this could give issues to someone with any curves because the lining is definitely more fitted than the loose overlay, especially in the bust and hips. i found the quality to be very nice, length was slightly above the knee on my 5'7"" frame so it feels work-appropriate. my only wish is that the colors/pattern could transition better to multiple seasons. it definitely feels very springy and not much else.",5,positive,Beautiful spring dress!,Dresses,Dresses
20327,I normally don't care for rayon clothing but the fabric feels nice and it is flattering in the way it fits. i got my usual medium and it fits well. it has a nice drape and is not see through.,5,positive,,Tops,Blouses
8031,"Bought this today and i'm in love!! very flattering, great fit!",5,positive,,Tops,Knits
4042,"This top is adorable and has a looser fit (as shown on the model shot), so i would have liked to size down; however, the arms are extremely fitted/tight and there's no way i could have fit my arms into the next size down. if you have slim arms, maybe you could size down and make this work.",3,neutral,"Very cute, challenging fit",Tops,Knits
8819,"I love the color (mustard) and design of this shirt! however, the description says it's made of cotton and i was disappointed to find when it arrived that it's actually made of 100% modal ? which is a big difference to me. i also think it runs small ? i ordered a medium (5'5"", 125#, 34c), but would have had to order a large if i wanted the look pictured on the model. finally, the modal fabric is quite thin and i don't imagine it'll last too long without tearing. i'll probably keep it because i l",3,neutral,"Love the design & color, not the fabric & sizing.",Tops,Knits
12378,"Color of the dress matches color on my monitor. the neckline is sheer. i am 5'4"" ,125 lbs, 32d and ordered a size 6. i thought it fit perfect. this is a great spring/summer dress and can be worn with dress heels or flats for a dressier look. it can also be worm with tennis shoes (white converse are my choice) for a more casual look.

i think this dress could also transition to a fall/winter piece paired with tights and a suit jacket or cardigan. 

also, i love the pockets, though i do see ho",5,positive,"Versatile, great spring & winter color",Dresses,Dresses
6774,I loved this skirt. the material is so fun and a love the pattern. unfortunately they didn't have the size i needed so it had to go back to the store,5,positive,,Bottoms,Skirts
2077,Looks great in the picture but when i got this in the mail the fabric was so stiff! shaking it out did nothing-almost like it was dipped in drying glue. i got this for $10 which is so cheap and i still returned it!,1,negative,Poor fabric quality,Tops,Knits
9567,"And this one proved to be no different. the short end of it; this dress is pretty much super thick, heavy linen with a rope like collar (the supposed embroidery you see), and there is no lining, but completely unnecessary pockets. i'm typically a 2 or 4 depending on the designer (5'7 & a super fit 135 lbs) and knew enough to order an xs in this, however it still fit like a potato sack. even upon taking it out of the plastic bag, i knew it was going back. between the unrealistic pictures and lack",2,negative,So disappointed in retailer's descriptions lately...,Dresses,Dresses
16791,This is my favorite top! i'm a 36d and usually wear a medium or large. i love this paired with skinny jeans or my level 99 blue shorts.,5,positive,Flowy and feminine,Tops,Blouses
7345,"I ordered this in two sizes and have only received one so far, but i think i really like it. that said, the one i got weirdly has pockets not shown in the images, which makes it seems more professorial than i'd prefer, partly because i am a professor and don't want to dress like one if i can help it. that said, i really need a floppy, easy cardigan, and this might well be it.",4,positive,Practical professor,Tops,Sweaters
10345,"I love this sweater's rich color and good quality, but the fabric is very thick and heavy, the neck opening is too wide, and the length is too short to be flattering not on my tall (not model skinny) frame.",3,neutral,Heavy and boxy,Tops,Sweaters
16708,I agree with other reviews.  this is perfect to throw on for running errands or just hanging out at home.  super soft and comfy.  got the blue and now want the grey.,5,positive,,Tops,Knits
6644,"1. i'm 5'5"" tall, 145 lbs, and 38 (36d) - 32-40 and the size 12 fit me perfectly with just a bra on underneath, when zipped up. i plan on wearing tank tops or thin t-shirts under it, and leaving it unzipped. i'm normally a size 10, but at retailer, i'm a 12 in their jackets.

2. thin with a thin lining, but stiff enough to hold its shape. the front zipper also helps give firmness to the front edge.

3. the fabric is white with lots of beige embroidery and lace holes.

4. i have a feeling thi",5,positive,Adorable,Jackets,Jackets
16879,I got this dress to wear for christmas and it is perfect. looks great and is very comfy. low cut in front and back that is not too revealing and allows for perfect bra coverages. i got it in a small small.,5,positive,Perfect comfy black dress,Dresses,Dresses
