review_id,comment,score,reference_label
gp:AOqpTOGQo_85hqGRJ6oXqXPkczuJbhCeLX8PKEebwihl3r6p4EYq29n9bHo41qEQJOrQsg0IZ93ynB68TqXsDXM,The integration with the calendar and options to enhance the entry is excessively useful. It helps to keep track of multiple issues without having to use a complex Gannt chart or spreadsheet.,4,positive
gp:AOqpTOELu4JWasGOqMC2qPgaR5Cz5TS-Kkwij1pI72mXcrTu-R6hn84Y4zvJ-kPtql0iOoX-PN0tbWAgcfPP74U,worste app ever,1,negative
gp:AOqpTOFXCyAYkiDaR0sgGBWGSjsYwzCI7aUrV9thL26pPOIJICgVqJ5B17RtBYzm7guJgxQoVQb-zglt-EifwQ,"only been using for 3 days, easy to use",3,neutral
gp:AOqpTOFz0AwSoycp7JhqnXfkIGvI3lLvMDEXWpsTEXWES2sT9vfQ6JUm6j61Y7s0C4r1JVcooRsHLrT6mnpp7w,The app always crash. I already sent a report both to your email and through the app (which I have re-downloaded many times) but still with no reply. I'm using the pro version. It is annoying that I have to re-download it every time I need to use it.,1,negative
gp:AOqpTOFTujJHatN3ehmK58nUAEhZzTGNRhPFJv9246mL1leneRnzGb12r2i_1y5mqbeLtDz_HA_yMaCFAH_izA,"Love this app. I use it to keep track of ongoing, long term projects. But you can use it for day to day task (to do list) management Very easy to learn your way around the app and get started quickly. Highly recommended.",5,positive
gp:AOqpTOHi9z-celE-MuR8U86poEZWoXiH77MjTKaqMt2fUnL1YyIDeqQjJ1ilDsRCpkfBJgUwMgJ4qb7NderLpUs,"Great app. Just bought Platinum. My only issue is when setting my goal for a habit. Let's say I have a habit named '1 hour of study'. And I set my goal to doing this 5 times a day. Even if I would only do it twice (meaning 2 hours) each day the app would show it as a streak, even though I haven't reached my actual goal during any of the days. So it does see it as a success even though it wasn't for me. Could you maybe implement an option to make it possible to show those as unsuccessful?",4,positive
gp:AOqpTOEwOyY88RMLFpH4qhDigmwYBsVz-EAVc0_UBAZ9c-L7h8MtMyzAEHgUWBGDh_lkLXx0NqGSbo63aFmIaQ,"upon using the app so far, i wish that it would be accessible offline. other than that, the idea to challenge yourself to earn points for your habits and chores is quite remarkable",2,negative
gp:AOqpTOG9d2peAFLuQ3bAqiOf5ooSEgR63TEs6TsnwkLHReyFDpiN_EXdJoocwYALa8RHniZSluV1i3zLQjRAUg,"App is good but have some bugs.....Notification changes automatically to 
default after some time",3,neutral
gp:AOqpTOHtJQLj3haanAOxihU-bcQTZsZTL_z7tnWKRyWsSJJZQ43JKO8dOPuMUuV1bPXoYmGroenuZQV43JWTRw,All the things that it advertises that it does you have to pay for disappointed,3,neutral
gp:AOqpTOFctXM8Lguj-cqiOdGCfhc0JgNtAozIhiYGaChWAtS46iUEiryH6NRBd1XXbRITGaqKZr02DihPpdHm6Q,"I have had a wonderful experience with this app. It has genuinely helped me keep track of things I need to do. It has help me gain structure in my life and I am really grateful for it. This is from a guy who doesn't even bother to use google agenda. Lol great app, good stuff and I hope they keep improving.",4,positive
gp:AOqpTOH0FsiVuip8FQdhyD9oepnYXw_j5vJmaVHvcW4y11TpSh4dF9z5B__54xLgqgOECvXHTRBwPBR4_keKhA,Love the functionality and the customizability! I used the watchface all the time on my wearOS watch. Only thing I wish for is the ability to use it on my new Samsung watch. Would pay alot for that feauture,5,positive
gp:AOqpTOEpq0SLE3TPIQEOodWi8TzGB3OwZxQKhSbEUfe8_gGY496iec5bDMFlIo1s7aheUmhx0imivk-AM8tvN9I,Useful app,4,positive
gp:AOqpTOFz2vL8MN_cCk-C8GcIDo9hWPFDsm3Ue3Td_l1Pel2Qwte8M_84AkKpH9SMu3zprBhOK5pYQJV5xQD7Mw,"Paywall, even for dark theme. Very disappointed",2,negative
gp:AOqpTOHR2TJNncLtdSPHwCOVQz-SNJ9X2O8f8W2lf8PnTCnvpNP0XfiZ70I7KPlwsn4b8XKTUO4B3m8vQtqDqw,"There is a bug: I set the widget to 70% transparent black, but after every reboot, the widget's appearance returns to the default preset.",4,positive
gp:AOqpTOFrvM-r-OwwzIEjfwtGXbpwC6sLURcC7Tb2jIZHvUotDsxYvILTBLOnh6XudYhrzULsfNdIc0PUcuVf,"Hi. I love the app. There's a bug that I want to share. I created a daily task (once a day) but it doesn't go away after completing it from ""Today's"" task. What do I do? Thank you",4,positive
gp:AOqpTOFKlbhdC_R2pdQdD1DMgMLSMjLTVFwzZS53gz4ZkvRe5XmAyvKSdl2e0Jv5EO6Jb-UoXSODLhTHNnkmqA,Tried to share a list with my husband but it won't share between my Office account and his Personal account. It's a show stopper.,3,neutral
gp:AOqpTOEmv2wnYOXKaQcggQz3UH3Df4aWl-RVFVPBLUx0UFrALe7ZBIOlKu-EVmOjgrHJWfWfNUcCQVd2ezOUwP4,"I have only been using this app for about six days, however I'm really enjoying it. I like that you can mess with the color scheme and the encouraging quotes. It's also affordable if you are more than five habits. One thing I think that would be absolutely amazing to have on here is a spot for goals and some kind of daily journal write. Aside from that I love it so. 🤗🤗 If it had a spot for journal writings and goals it would definitely be five ⭐⭐⭐⭐⭐",4,positive
gp:AOqpTOHdxFJf2Pmk9EUYZuTHFbIi0NoujSxR6j4af_r8EyfZxoF-7ydJ6Rh0oyFH7fhiNavlmKOGDNxBwlZzGg,"I think that this app is honestly really fun!! and for an unmotivated student like me, this gives me more motivation to study but this app has limited rewards and it takes very long to get enough coins to buy new trees so the forest becomes boring after awhile. I recommend giving new trees as rewards after focusing for eg : 200 mins 3 days straight or something like that. this app also deleted my 2 hour study because I used my phone during the last 1 minute to check on texts from my teacher 😭😡",3,neutral
gp:AOqpTOHU5ar5brYunUc0uW1nK1kVvYUvTTZgi5qcdxILYl5aZk5MJTqeRhCbIF7Xjdy6feGkiPfqQ-1wb8bebg,confusing and definitely didn't motivate me to do tasks. just spent hours trying to figure out how to add personalized tasks.,1,negative
gp:AOqpTOFpPdasJaC5iPt9NdZKFfVpCn3wDml3zsm95wSbA6cVuBErERPw-qzeKc6uXtVRZHSvzeBs8155hTL8ww,Glad my dad found this. BEST EVER. this is just amazing. You can do so many things. I am premium and boy i tell you its the best thing ever. From customizing you task to ticking of the task. This is a must have for every type of person and every age. Recomended app.,5,positive
gp:AOqpTOFGbwdAU4kRoHNoOSK6xvh2ymgfFbpCgklvTHJsCnesVwYVF6U8nXMt08hPwbqz4O5htGnkrMit_M5CAHU,"I never give reviews. I believe in if you don't have anything nice to say, don't say it. My issue is not with the app itself, its the fact that I have been charge every single month for over a year! I have reached out to the developer many times and nothing. There is NO subscription for me to cancel...I am really over it with this!!!",1,negative
gp:AOqpTOEHYiinxSWxhGHoSM5Hj6Ef_E2aXfQgvnC_2_UMV6j85bLCtWavJ1kELGuI5kNt1m4ttBspf4i8DbXcfD8,Very helpful app. Well organize. No problems. Highly recommended..,5,positive
gp:AOqpTOGE901bfMReMP8P9TjOHtf8vzWXw_PYELXbEp_0dzUhVAbN1dI4LdLSWXxJB7uisKU1WR44ywSrLOWa1A,"2nd Edited review: The app is worst for reminders since it takes many minutes to fire. Which simply means, the app is worthless. Now the customer service told me that I'm using a cheap device, when in fact it i m using a premium budget phone. Bulls**t customer service as well since they clearly can't take the blame like a real man/woman. Bunch of frauds n scammers tryna make their customer buy their failed invention. Go fu*k urself customer service! Good luck selling nud*s coz u failed it here!",1,negative
gp:AOqpTOEY_FdVa67Vc9fqWfeSUEyws4ieb_vuy7Uegv2_gKQ5P7BzjnChOsloTyZqgi8IPK9SIl4Nlvu0-xbuY44,"Everything is three colors: black, white, and bg color. Nothing feels separate or distinct, meaning I find it hard to visually separate individual tasks. To do lists should help me break down tasks not make them feel like a uniform lump. The star shouldn't be the same color as the background if it's supposed to stand out. Please make the star stand out more with a banner like Wunderlist and with a different color.",2,negative
gp:AOqpTOE3FpypdkJu7fs1JMmvySfxtBkr_Jt0wlOhcmQWNK3S9mAOQXNWk9HT0Ov8008-TEtwg9Bs1E6MvVkN4gw,Please create desktop app,4,positive
gp:AOqpTOGgE0yM68kk274hVyHjAFbtprLjU7UfQbcweAVC61rnpbbvytML8wtgVhrncUa924v5mCSFUrdJ7sBnIw,"The app itself is great, it syncs with the echo to get your tasks... Without an audible reminder of tasks though it's not really any use and to get reminders is 3 quid a month.",3,neutral
gp:AOqpTOEI3qERbvrqmEV4Nk7hJcC7xXb10EXxiyB8z1X3GLBWbHHa3h62pswyjNDBl0hJEZq-nkYfhbsAJhqfSQ,"When I goto monthly view press the date the event is on, the previous date shows up. Sometimes I am able to scroll forward to the date I am looking for,but mostly not. ( for example I scroll April 24th and April 23rd shows up). I like the design of the app,would like to see yearly view. I also can't see Events I posted unless I rotate the phone. But it works for tasks and notes tabs fine?",3,neutral
gp:AOqpTOE_VAiTe5h5MWRGMReU_8HyRerxbVMDBfh1kCCF1yhwu-EynKr9dYTXowpJhFKyBzzjkJnqyeWTdJFXNSo,"Lost my custom lists and tasks after the current app update... Like the app otherwise but if it wipes your info, then whats the point? Update: was still there online, signed out of the app and back in. Its all there now!",3,neutral
gp:AOqpTOF9PYR4NS1xq08DSjoryxyCVhUbDcrJI_BSkBRVWGL32soLtfVuWRu3W1GRUIUcRgA6lve4DX93OnmpwQ,It is ok but maby it could be a bit more clear,3,neutral
gp:AOqpTOEi7XUhPP5FMVIMfEXCJkaBS1T7cHh4jCh3qOr9gP0YkekdKa7vO9DbEtyuq9qT-OFXlSweAb3b7GrgLA,Very simple and easy to use.,4,positive
gp:AOqpTOGOQnzjUYQ-FIB97JJ2jvMUShUo34wIt9KQGSyFaqzKX45FdgUu9rYE88Y5rs0PvJGrBFdq-PhVwhFuxw,"Everything is good, except it crashes every 2 days and I have to reinstall it",2,negative
gp:AOqpTOHAhzNbG1KNvLGUDFuEoIRvscie9rkraFsqVnaq9qYSzN2ksLrOCOMwWMKgw8Rjbw1guvCGjf2liVUjbkM,"Tick Tick is great. My daughter recommended it to me. She likes the natural language option. I love the option to create habits out of recurring to do tasks, that's important for me, as I'm using Tick Tick in part to try to put my life back together after my husband's death. It's very helpful to have a checklist and form habits that are little in the moment but cumulatively make a big difference. Still trying to figure out how to not have a date for a list item though (for book/grocery lists).",5,positive
gp:AOqpTOFjNA-yEz75wPPQKmN05TX0kTH84_2d2Tm6eD0kY3-AzOWSRaYZbZb4f7w6Hs7lNs-GgbF7Rsmc2fvZmWw,It's not a good app I don't recommend it everything you have to pay for .,1,negative
gp:AOqpTOEuHjzB9IWQbcZ_o_hinLxuPrOQAH9uzo9IkV7q_WCwitGlBfJ-FGHjqkwflQ-A0CD7SOXNHd551d3jag,Good app and prompt support.,4,positive
gp:AOqpTOEjGU1dGKrjOS0MEe9cCEcLgaQIjCYWG3yTlDs6wKcl31OO_9OllW5RI1NOBGf4skkGmJoNjHxpu8cgZQ,"I have been using this for more than a year now, it was great, this is where i jot down notes on my classes and meetings, but this new update may have a bug i cant access it even with the correct pin i have entered Pls fix this issue, thanks",1,negative
gp:AOqpTOF1Vz3wGvrIRZDt3f5AuSaC2qx2ZmkmY_sbgIC8syMW8nz9ciCKP3Emrz2twxoZiRqX5sv8PUizheBtKQ,Perfect app but you need to add night mode,4,positive
gp:AOqpTOGVa4XILI7QISO4b4ju9q60aBOIv2MUkPqSzTqNZJ1jtMojimVe-TajAmWh6EMrsaIBizqSnPg-uVwd4Q,So far I like it I thought there would be an option to sync your routine from the Google calendar but apparently you can only sync the timeline. The time tune staff has been very helpful and the app has alot of potential!,2,negative
gp:AOqpTOHYYbLvnUp_4-2pifCMYJhN6Cn_2wIeTf6wfTCzVzHDS0Zu-8mRl7VDlLFZJbo_4FKlWIKjAbOt1qm5Xw,Really well developed system which is fun/easy to use. Since the good functions aren't blocked by premium necessities it makes this app a well worth download. Adding a schedule would however benifit as it would allow the users to keep everything on the app itself.,5,positive
gp:AOqpTOEXWc7LB04gM6ufDrMJAHaHcVxwAMLvWHuO5P4VlTsGnL207DOGnFAw7DOQcE_JXq0zqwPKRUBRw01GdA,"When you put something in a category and then rename it, you have to re-categorise. Not amazing at sharing - list items get out of sync on multiple devices.",3,neutral
gp:AOqpTOHKKC5pT8-oQXLs7iH58W7tk7z3zcElYq9ixf_-ZK_oSxyrZHV7qK_72P0inbc9rVPSHP8ElrcYMXiVHVs,Fantastic app which helps to keep me organised. I have used it for over three years now. Keep up the good work.,5,positive
gp:AOqpTOHXHcnogVH0Sdxguqdq5QlKpe6WnXLPdBISFh1T7UhrzNKd61hXWcFWn021QL1j15wNJtMQlTom9vkQB-I,"Simply the BEST Business Calendar, I have use for ordinary and very Busy People",4,positive
gp:AOqpTOEuif7MjwdOZVgP7zQApUpLFL0ifp-QOCDCEx-crP1d3X3Rs7N1IQboCdFj224goWjy2U-y80Zk-Q2KKWs,"Couldn't edit any habit in this apps can't add pages, episodes, and liters bec they're not available in the edit menu.. The only way to edit a habit is to delete it.",1,negative
gp:AOqpTOF9lZ1mmhNLQZ157OkHitbgDR9X4cLJp0ohbYW3yg5ufbbUo6rYqxlXBk6Hsepku266ZparmguysO470c8,"और इम्प्रूवमेंट चाहिए, हमारे सवाल व्हाट्स एप्प में लेवे",3,neutral
gp:AOqpTOEN-xGNzCUfBcR9dXS8o2P3lutgKXXJ-pdGjP0tOYyumCzGyFkZlfYizfJgrzJe1raOHZq91SUADNMEtA,It’s not that good as much as I thought before I downloaded it. It never sent me notifications or alarms. I missed my two events because of this. 😭😭,2,negative
gp:AOqpTOFpZSFJ3X6m6wN8p7SSlQH6IVhgs-f3YRtC1rUyirN7L48m9ioOx5qgwbGqhxzSuKWno4rdm3TCY3GnxQ,This app is so good for focus on your study .👍,3,neutral
gp:AOqpTOFJjIRxOyUe8WCpVCNUGIO8Br7CF1mqC_qGxs8TSedWMXGH6lGHx1rdMOUcjS75w5PQkE-g7nF7qZez0w,Please can you integrate with Outlook calendar,3,neutral
gp:AOqpTOF6kT6OolUK78eC5tWLRBwIsIya7Y8iXtCINCfByobes8jQPYvnmTxaBYXA1M4LHhQOWnGMY7gVIjSfig,"Great app! Intuitive navigation, easy to use. Nice integration with other apps. What's up with the lavender color designation?! I didn't think that lavender would look turquoise.",3,neutral
gp:AOqpTOFg2JZSdEiJZrDVo4PYmxV-5NIqLnRzXxmk8NXA5Ckkn7pyqfzCz0RucftlN8cXBLbpRZ6SlflSQLQzQw,fun and easy,3,neutral
gp:AOqpTOH6qX4sCnaFKWwIii8R1__1gz3CUQqVTAnq38cTazHq60hbdULyBDCQ5hdb3glVqIQem0GhuwyfwQMxmA,Good enaught,4,positive
gp:AOqpTOE7AIszKso2Xm8AJG4KD83cjl5Vf2z14ZP4bMp2JSHdEFuFs4kgh0CnBk3lATaX3KJViJmJ06cTbdvzKnE,"It's so useful! My husband and I can collaborate on the grocery list, household to-do's, baby name ideas and more! Minus one star for the less than intuitive way of deleting items and lists, and it would be neat to be able to have subcategories within lists (i.e. separating the grocery list by department).",4,positive
gp:AOqpTOGfI2Hx9rMt548OR48VkUzVdLZ53z0pFvchAoakd4msfsPq-ArOCQqn8YKsHOgydkoSZYPjp5KhQMzmtiU,It is completely failing on reminders!,2,negative
gp:AOqpTOHB7lwnkwp4lrbd7qW3TAyWoPiMF9k1eTpfQyLUNwLnfEgo9zp9Paggb9xD_U686kRoHRi3DcEdeTIUzw,Buggy as all hell. The advertisement is right. It gamifies tasks... But that's it. No tracking history of your habits. Inaccurate as all hell. Worst of all is you can't delete your account. They'll forever keep your data. I'm sure that's illegal in parts of this country and around the world. Definitely don't use your real email to sign up to test it out.,1,negative
gp:AOqpTOFNKUlYPn5IiGX66qxAABIr2Zi1WVF_37diauDRFRxhGv7rEDNvcVQFZhaZuWYGbbHXuwWsBIvLmhqnQg,can't open,1,negative
gp:AOqpTOGq9NlgZCJQwdFTIE8eFTsB0HcT0OYOKz9sfnkEXvODLZs-t9eoYaZits7meVr5B-50Dw0eQeUW9qZSbg,The problem is that it doesn't alarm... why.. But it is useful,5,positive
gp:AOqpTOFmbCDhS_1fn4Qg4KDMMq8gDmTC4V1Z4ZUACBR9YFnSuR0bR9WiaUT6WY-tgI4iXMKLjR5IKfeVEOd6Mg,"Be careful with this app. They will give free trail for few days and collect your card details. They will deduct the amount after trail period without informing you. I am struggling now, how to invoke the amount.",5,positive
gp:AOqpTOHN0NsbXpbjs8bvTF9ed2gYwHtwU1be_Os1twTXWURHCV0vYG4pneXOJ3-HxNnq0TSZ_NdT0TftXVlk16Y,"All features of this app is good, as it is the same like wunderlist, however request you to add sorting as per assigne feature , which wunderlist has but missing in microsoft to list",3,neutral
gp:AOqpTOGFJRqTIQOJyHwg9Df-74CRAUL5VxJnVoAqVIUCkXLf3AxeeBYhmJiqET4p9U5_dntuJi1SuwUlvGrsdA,Poor update .... it calculates time wrongly N it reduced my coins from 533 to 510 for no reason .... earlier i really liked the app but now i dont,1,negative
gp:AOqpTOGKzseHiBGfzYK98R5yhmHIxuDKSGkTNDV0DbwUOs8HJ1S1iLDBguSTpDnqh5unfn4nZpPjVt_ueIpPWg,"I have such extensive ideas for productivity apps that a developer should retain me as a consultant before the competition gets me. None are even close to my standards, yet. One general idea for free: if a customization option that any one to-do list app has is useful, why don't they all have it?",3,neutral
gp:AOqpTOHSRMvGgCZCYb495JiSHbkttDkVmFSVSLpGi_6AuixwbAXVEuHLAbaT0w47rohuxcX9jO5sb1e4PFHZx4w,I don't like the layout at all. I want it to be much more simple and quick to edit my daily tasks.,2,negative
gp:AOqpTOGibMHUy35b84JKH2A0J-gO0bsN36r5j0gpu49ovZ5y7qxzy3jcmO4JCm8X7lfV-0dryHVY5aswqO3LZSQ,"It's a good app ,it has everything which a study app require or more...but only it doesn't have ranking system....",4,positive
gp:AOqpTOErvIWNONUAT5ycdoWtAhr5erlr6dL9coV3lITI4xyYrt9ieuw_haRX5J7w2uSIfJwI3LXawHdWzKOVlBM,It was decent but I remember having to tap so many times just to get it to record your progress. Not very streamlined.,3,neutral
gp:AOqpTOHn6BF7CZgcsnUPIV0lyxBwHQuWqtiCVH7teY9y6Elffg5QriZ7g3M8ImhQYJ_zfbPZQQDt3YH9i2MMrFo,I don't know if a Google update has rendered this app useless for reminders but I no longer get reminders for important events. I now have to go into the calendar app itself to view what is coming up. I'm sick of apologising to people for missed appointments. I use a Note 4.,3,neutral
gp:AOqpTOFdgg0i9wnFPyBBh7g9ejWKooCKscl0S4IsTdmMqYpwC-06FMjPpfRpyF_lSBSDNFoiPgLX-lejJkTbZQ,I actually loooooove the app and use it to organise my life but it has now stopped updating as a widget. If I make changes to my lists on the app it will not change on the widget?,3,neutral
gp:AOqpTOGvDO7CDp_PrsS0Dyb3-70FJIK0x4DDu-pp6NS1XZcnOvQIlY4_c8LJuXxaJrkFIB0mHuc2pcFj4dGoRQ,"The widget, which is the whole reason I downloaded this app, doesn't seem to be updating anymore, even when I click the refresh button. Additionally, there doesn't seem to be a way to mark a task as not completed once you've already marked it as completed.",1,negative
gp:AOqpTOG7J_9QFbXOdZpuu6kNmQo2O3bPRI1DCraJHZFgr-ItNAxvVJP69tNuv0_V97cexL8zTiFMcUaE6_LSfDk,"Este é um ótimo aplicativo, eu melhorei muito e mudei meus hábitos também, eu realmente gosto desse App.. Obrigado",1,negative
gp:AOqpTOGGHXLC6TbGRtx5njtQP6EOiI07u9MsVh3AJ-FtCfUryqA1RDiM8f3SJx9jNmFw0VWD3A2iDNz6hztwAw,Wish I could sync it across multiple devices :(,2,negative
gp:AOqpTOF5DwJr61kcpiRHIdq-g_W5EydGOnihqJJgVvqKlHWtGn9cN6locQy4ygifc235Z44a7pCfY6toRktFBA,Not able to buy plants. Unable to sign in.,3,neutral
gp:AOqpTOErBbtgjKffaO-Q4SZrSRgxsRvstHOXypBOPiLIZtgIW7LGGAMFmNtb361_EmNAC3hfIgjyc8TyItaORw,It's just a skin for Google calendar.,2,negative
gp:AOqpTOFcQ7ufuUFT1MHgPCnlHMVPPggwYPlXBR7CWKvGIVehmXXIKi9FdzPyfIfE7r11GnXywwnLyKnp-Alb,"I really wish this had a website. Setting this up so far has been a pain in the butt. I get maybe they don't allow selecting multiple tasks to prevent cheating or something, but it really is tedious doing the same thing over and over again to 30 habits. Trying to push through it though, we'll see",3,neutral
